PO_NUMBER,PaymentNO,DATE,PARTOL_TYPE,O'ty,AMOUNT,Price/Liter,shipping Address,CompanyID,Companyname,TaxNumber,,,
2203084146,20038666,2018/03/28,DIESEL,8116.7,215417.218,26.54,30038348,900698255,Umar Ltd.,100785628,,,
2203084185,20071229,2018/03/28,DIESEL,9520.68,252678.8472,26.54,30038348,900698255,Umar Ltd.,100742438,,,
2203084197,20047050,2018/03/28,GASOHOL95,7101.56,238967.494,33.65,30038348,900698255,Umar Ltd.,100170635,,,
2203084226,20014068,2018/03/28,GASOHOL95,9918.08,333743.392,33.65,30038390,900756015,Haji PCL.,100788647,,,
2203084248,20017775,2018/03/28,DIESEL,9157.1,243029.434,26.54,30038390,900756015,Haji PCL.,100741746,,,
2203084258,20014856,2018/03/28,DIESEL,9761.54,259071.2716,26.54,10022031,900519568,Imran Thailand,100501156,,,
2203084267,20076480,2018/03/28,DIESEL,9759.74,259023.4996,26.54,30011473,900146418,Richard Ltd.,100702221,,,
2203084283,20062013,2018/03/28,DIESEL,9671.1,256670.994,26.54,30038348,900698255,Umar Ltd.,100766233,,,
2203084287,20085607,2018/03/28,DIESEL,9653.86,256213.4444,26.54,30026514,900893009,Judith co.,100570949,,,
2203084291,20078477,2018/03/28,DIESEL,9999.88,265396.8152,26.54,10020687,900192203,Xue PCL.,100619267,,,
2203084325,20093502,2018/03/28,DIESEL,9439.46,250523.2684,26.54,30038390,900756015,Haji PCL.,100781628,,,
2203084341,20073297,2018/03/28,GASOHOL95,9964.92,335319.558,33.65,30040275,900878137,Chowdhury Ltd.,100665837,,,
2203084403,20030862,2018/03/28,DIESEL,9990.08,265136.7232,26.54,30001090,900464445,Adamu co.,100526310,,,
2203084405,20020857,2018/03/28,DIESEL,8852.32,234940.5728,26.54,10001126,900617086,Petrova Thailand,100191733,,,
2203084450,20064720,2018/03/28,DIESEL,8868.9,235380.606,26.54,30040045,900983471,Ei Thailand,100115061,,,
2203084451,20030382,2018/03/28,DIESEL,9919.98,263276.2692,26.54,30038390,900756015,Haji PCL.,100451956,,,
2203084455,20093634,2018/03/28,DIESEL,9765.5,259176.37,26.54,10001152,900536922,Miya co.,100583184,,,
2203084457,20093448,2018/03/28,GASOHOL95,8269.6,278272.04,33.65,10002256,900592522,Reddy Thailand,100546327,,,
2203084470,20042694,2018/03/28,DIESEL,9792.34,259888.7036,26.54,30034185,900683047,Barbosa Thailand,100695665,,,
2203084503,20075196,2018/03/28,DIESEL,9986.62,265044.8948,26.54,10003041,900304705,Sylla Thailand,100149583,,,
2203084511,20068359,2018/03/28,DIESEL,8318.6,220775.644,26.54,30045843,900536133,Meyer Thailand,100718452,,,
2203084513,20088899,2018/03/28,DIESEL,9782.14,259617.9956,26.54,30028860,900894787,Latif PCL.,100792733,,,
2203084517,20050389,2018/03/28,GASOHOL95,9760.42,328438.133,33.65,30032384,900260843,Paredes Thailand,100385862,,,
2203084549,20081584,2018/03/28,DIESEL,8630.88,229063.5552,26.54,30000448,900466998,Rahim Thailand,100434013,,,
2203084568,20079575,2018/03/28,DIESEL,6901.7,183171.118,26.54,30042727,900321356,Samuel PCL.,100805157,,,
2203084573,20014664,2018/03/28,DIESEL,8738.6,231922.444,26.54,10008836,900655094,Wei co.,100918374,,,
2203084577,20030825,2018/03/28,DIESEL,8339.7,221335.638,26.54,30030400,900568300,Romero Thailand,100197388,,,
2203084608,20051659,2018/03/28,DIESEL,8734.46,231812.5684,26.54,30025508,900694980,Traore PCL.,100151000,,,
2203084612,20057042,2018/03/28,DIESEL,9580.7,254271.778,26.54,30002244,900627148,Giri co.,100381171,,,
2203084621,20046087,2018/03/28,DIESEL,9288.44,246515.1976,26.54,30039760,900357918,Ju Thailand,100478656,,,
2203084639,20088355,2018/03/28,DIESEL,9494.64,251987.7456,26.54,30028111,900782373,Jeremy Thailand,100281331,,,
2203084747,20071537,2018/03/28,DIESEL,8653.44,229662.2976,26.54,30003313,900809814,Patel Thailand,100311726,,,
2203084761,20097605,2018/03/28,DIESEL,9406.18,249640.0172,26.54,10011002,900628124,Truong co.,100402163,,,
2203084867,20035316,2018/03/28,GASOHOL95,8518.24,286638.776,33.65,30029534,900918894,Carl Thailand,100414835,,,
2203084922,20079195,2018/03/28,DIESEL,9892.14,262537.3956,26.54,30027174,900501135,Wen co.,100642513,,,
2203084940,20091075,2018/03/28,DIESEL,9383.14,249028.5356,26.54,30038348,900698255,Umar Ltd.,100886738,,,
2203084980,20088649,2018/03/28,GASOHOL95,8876.18,298683.457,33.65,10021756,900996329,da Conceiçao PCL.,100254435,,,
2203084993,20087244,2018/03/28,DIESEL,8391.28,222704.5712,26.54,30029534,900918894,Carl Thailand,100756666,,,
2203085013,20045875,2018/03/28,DIESEL,9794.86,259955.5844,26.54,30043240,900149913,de Araujo Thailand,100500462,,,
2203085026,20021523,2018/03/28,GASOHOL95,7816.48,263024.552,33.65,30029534,900918894,Carl Thailand,100768495,,,
2203085064,20023484,2018/03/28,DIESEL,8313.42,220638.1668,26.54,30013037,900111220,Palacios PCL.,100109949,,,
2203085095,20028706,2018/03/28,DIESEL,9984.38,264985.4452,26.54,30029534,900918894,Carl Thailand,100709696,,,
2203085101,20099295,2018/03/28,DIESEL,9836.86,261070.2644,26.54,10007463,900197604,Xiong co.,100255705,,,
2203085178,20069556,2018/03/28,DIESEL,9985.36,265011.4544,26.54,30043240,900149913,de Araujo Thailand,100905977,,,
2203085207,20019927,2018/03/28,GASOHOL95,8204.24,276072.676,33.65,30028481,900903642,Kone PCL.,100830542,,,
2203085230,20042822,2018/03/28,GASOHOL95,9923.86,333937.889,33.65,10023007,900182640,Hamed PCL.,100246815,,,
2203085231,20067953,2018/03/28,GASOHOL95,9972.04,335559.146,33.65,10023007,900182640,Hamed PCL.,100241544,,,
2203085234,20021470,2018/03/28,GASOHOL95,9906.6,333357.09,33.65,10023007,900182640,Hamed PCL.,100362284,,,
2203085258,20021975,2018/03/28,DIESEL,9996.3,265301.802,26.54,30043240,900149913,de Araujo Thailand,100726469,,,
2203085264,20041396,2018/03/28,DIESEL,7859.84,208600.1536,26.54,10021768,900883686,Pal PCL.,100850047,,,
2203085318,20063676,2018/03/28,DIESEL,8481,225085.74,26.54,30029534,900918894,Carl Thailand,100330581,,,
2203085322,20043027,2018/03/28,DIESEL,9129.68,242301.7072,26.54,30038348,900698255,Umar Ltd.,100427532,,,
2203085323,20055135,2018/03/28,DIESEL,8270.56,219500.6624,26.54,10022050,900225687,Alan Ltd.,100306618,,,
2203085329,20071840,2018/03/28,DIESEL,8720.32,231437.2928,26.54,10002921,900847393,Watanabe co.,100948364,,,
2203085364,20017805,2018/03/28,DIESEL,9495.26,252004.2004,26.54,30013992,900930667,Suarez Thailand,100435009,,,
2203085374,20016965,2018/03/28,DIESEL,9982.86,264945.1044,26.54,30026514,900893009,Judith co.,100873674,,,
2203085490,20019153,2018/03/28,DIESEL,9890.88,262503.9552,26.54,30040542,900309334,Robert Ltd.,100283578,,,
2203085492,20063950,2018/03/28,DIESEL,7246.76,192329.0104,26.54,30038347,900964090,António co.,100464836,,,
2203085517,20059766,2018/03/28,DIESEL,9992.58,265203.0732,26.54,30038348,900698255,Umar Ltd.,100743371,,,
2203085548,20090839,2018/03/28,DIESEL,8976.12,238226.2248,26.54,10002966,900164770,Ahmad Ltd.,100438752,,,
2203085549,20042218,2018/03/28,DIESEL,9976.24,264769.4096,26.54,30038348,900698255,Umar Ltd.,100798357,,,
2203085552,20098872,2018/03/28,DIESEL,8471,224820.34,26.54,30038348,900698255,Umar Ltd.,100909030,,,
2203085569,20020257,2018/03/28,GASOHOL95,6589.7,221743.405,33.65,10023007,900182640,Hamed PCL.,100620218,,,
2203085590,20042420,2018/03/28,GASOHOL95,9662.84,325154.566,33.65,30024157,900476663,Mai Ltd.,100247031,,,
2203085601,20012357,2018/03/28,DIESEL,9772.68,259366.9272,26.54,10023423,900836201,Jimenez Thailand,100196564,,,
2203085648,20084756,2018/03/28,GASOHOL95,9594.48,322854.252,33.65,10021938,900536640,Ti Ltd.,100243063,,,
2203085674,20030692,2018/03/28,GASOHOL95,9934.94,334310.731,33.65,10021938,900536640,Ti Ltd.,100521526,,,
2203085710,20054486,2018/03/28,GASOHOL95,9559.26,321669.099,33.65,10022543,900576142,Calderon co.,100325329,,,
2203085726,20073357,2018/03/28,DIESEL,8473.18,224878.1972,26.54,30029534,900918894,Carl Thailand,100790438,,,
2203085738,20097338,2018/03/28,DIESEL,9623.72,255413.5288,26.54,30048093,900880905,Prasad PCL.,100184145,,,
2203085748,20050031,2018/03/28,DIESEL,9999.66,265390.9764,26.54,30026514,900893009,Judith co.,100528711,,,
2203085781,20026453,2018/03/28,DIESEL,9997,265320.38,26.54,10002244,900787895,Gul co.,100161232,,,
2203085794,20032425,2018/03/28,DIESEL,7645.68,202916.3472,26.54,30000420,900936124,Tran co.,100612996,,,
2203085848,20075126,2018/03/28,DIESEL,9919.46,263262.4684,26.54,30038348,900698255,Umar Ltd.,100903137,,,
2203085864,20074405,2018/03/28,DIESEL,9605.46,254928.9084,26.54,10021849,900943138,Tiwari co.,100820102,,,
2203085889,20022613,2018/03/28,DIESEL,9146.7,242753.418,26.54,10002917,900566996,Vieira Thailand,100467558,,,
2203085947,20011164,2018/03/28,DIESEL,9073.26,240804.3204,26.54,10002758,900958892,Abdul co.,100489742,,,
2203085966,20028507,2018/03/28,DIESEL,9955.76,264225.8704,26.54,30038348,900698255,Umar Ltd.,100728925,,,
2203085983,20048271,2018/03/28,DIESEL,9893.44,262571.8976,26.54,10013686,900219844,Raj PCL.,100338034,,,
2203085992,20032405,2018/03/28,GASOHOL95,9987.14,336067.261,33.65,10023170,900414019,Ochoa co.,100807200,,,
2203086009,20095910,2018/03/28,DIESEL,9811.72,260403.0488,26.54,30023333,900769669,Ramzan PCL.,100329601,,,
2203086032,20084052,2018/03/28,DIESEL,9347.92,248093.7968,26.54,30000876,900402499,Gayakwad co.,100538393,,,
2203086074,20064807,2018/03/28,DIESEL,9551.72,253502.6488,26.54,10021783,900653239,Jeremy co.,100506597,,,
2203086108,20071320,2018/03/28,DIESEL,6994.18,185625.5372,26.54,30020706,900260109,Jin Thailand,100354647,,,
2203086129,20053339,2018/03/28,DIESEL,9958.04,264286.3816,26.54,30024684,900518169,Smith Ltd.,100681744,,,
2203086192,20057165,2018/03/28,DIESEL,9915.86,263166.9244,26.54,10002692,900626845,Benitez co.,100902135,,,
2203086194,20013332,2018/03/28,DIESEL,9961.18,264369.7172,26.54,30038348,900698255,Umar Ltd.,100630979,,,
2203086238,20029737,2018/03/28,DIESEL,6290.8,166957.832,26.54,30038348,900698255,Umar Ltd.,100990051,,,
2203086267,20087017,2018/03/28,DIESEL,9998.52,265360.7208,26.54,30026769,900767683,Wilson co.,100170490,,,
2203086280,20024085,2018/03/28,DIESEL,9999.92,265397.8768,26.54,30045372,900724510,Ferreira co.,100368901,,,
2203086300,20049582,2018/03/28,DIESEL,9996.34,265302.8636,26.54,30042727,900321356,Samuel PCL.,100386476,,,
2203086332,20068783,2018/03/28,DIESEL,9433.04,250352.8816,26.54,10001217,900178559,Parker co.,100978235,,,
2203086362,20049950,2018/03/28,DIESEL,9979.34,264851.6836,26.54,30000448,900466998,Rahim Thailand,100282400,,,
2203086370,20083263,2018/03/28,DIESEL,9503.32,252218.1128,26.54,10022051,900794856,Jie co.,100283669,,,
2203086372,20055531,2018/03/28,DIESEL,9791.18,259857.9172,26.54,30034185,900683047,Barbosa Thailand,100317107,,,
2203086375,20047448,2018/03/28,GASOHOL95,9673.34,325507.891,33.65,30033326,900333068,Gonçalves co.,100922469,,,
2203086378,20084551,2018/03/28,DIESEL,9381.62,248988.1948,26.54,30017362,900387596,Ponce co.,100742359,,,
2203086386,20016301,2018/03/28,DIESEL,9998.86,265369.7444,26.54,30024855,900379336,Michael co.,100553670,,,
2203086423,20018296,2018/03/28,DIESEL,9918.82,263245.4828,26.54,30029534,900918894,Carl Thailand,100915042,,,
2203086510,20039217,2018/03/28,DIESEL,8835.58,234496.2932,26.54,30029534,900918894,Carl Thailand,100354345,,,
2203086559,20061332,2018/03/28,DIESEL,7281.84,193260.0336,26.54,30040971,900751689,Jia PCL.,100818191,,,
2203086595,20077104,2018/03/28,DIESEL,9739.68,258491.1072,26.54,30038347,900964090,António co.,100218006,,,
2203086657,20040337,2018/03/28,DIESEL,9833.28,260975.2512,26.54,10002692,900626845,Benitez co.,100206171,,,
2203086667,20090777,2018/03/28,DIESEL,9999.9,265397.346,26.54,30029534,900918894,Carl Thailand,100581224,,,
2203086682,20074167,2018/03/28,DIESEL,9896.06,262641.4324,26.54,30038348,900698255,Umar Ltd.,100155576,,,
2203086688,20087976,2018/03/28,GASOHOL95,9430.28,317328.922,33.65,30038348,900698255,Umar Ltd.,100841497,,,
2203086708,20010225,2018/03/28,DIESEL,8611.16,228540.1864,26.54,30038348,900698255,Umar Ltd.,100426603,,,
2203086731,20088878,2018/03/28,DIESEL,6343.06,168344.8124,26.54,30013037,900111220,Palacios PCL.,100259234,,,
2203086756,20060250,2018/03/28,DIESEL,8588.82,227947.2828,26.54,10006337,900549535,Allah Ltd.,100325714,,,
2203086794,20030781,2018/03/28,DIESEL,9258.1,245709.974,26.54,30013992,900930667,Suarez Thailand,100206277,,,
2203086838,20029708,2018/03/28,DIESEL,9964.9,264468.446,26.54,30033260,900782972,Yusuf Thailand,100651505,,,
2203086861,20015938,2018/03/28,DIESEL,9944.62,263930.2148,26.54,30018141,900527094,Machado PCL.,100229233,,,
2203086879,20015377,2018/03/28,DIESEL,9242.84,245304.9736,26.54,30038348,900698255,Umar Ltd.,100619273,,,
2203086881,20072622,2018/03/28,DIESEL,9707.54,257638.1116,26.54,30031412,900142243,Aden Ltd.,100774970,,,
2203087180,20066926,2018/03/29,DIESEL,7901.78,216982.8788,27.46,10002877,900420943,Gomez PCL.,100608689,,,
2203087181,20090029,2018/03/29,GASOHOL95,9278.74,294692.7824,31.76,30038390,900756015,Haji PCL.,100356901,,,
2203087189,20066339,2018/03/29,DIESEL,9918.78,272369.6988,27.46,30038390,900756015,Haji PCL.,100746832,,,
2203087193,20038246,2018/03/29,GASOHOL95,9786.52,310819.8752,31.76,30038390,900756015,Haji PCL.,100970994,,,
2203087237,20094294,2018/03/29,DIESEL,8876.58,243750.8868,27.46,30038390,900756015,Haji PCL.,100894104,,,
2203087238,20067364,2018/03/29,GASOHOL95,9296.72,295263.8272,31.76,30038390,900756015,Haji PCL.,100156334,,,
2203087270,20068764,2018/03/29,DIESEL,9978.04,273996.9784,27.46,30038348,900698255,Umar Ltd.,100362628,,,
2203087368,20082524,2018/03/29,GASOHOL95,9962.3,316402.648,31.76,30038390,900756015,Haji PCL.,100275538,,,
2203087375,20037408,2018/03/29,DIESEL,9330.72,256221.5712,27.46,30038390,900756015,Haji PCL.,100336680,,,
2203087376,20088152,2018/03/29,GASOHOL95,8491.82,269700.2032,31.76,30038390,900756015,Haji PCL.,100774954,,,
2203087403,20021420,2018/03/29,GASOHOL95,9531.9,302733.144,31.76,30029534,900918894,Carl Thailand,100443024,,,
2203087428,20073491,2018/03/29,GASOHOL95,9999.4,317580.944,31.76,30040275,900878137,Chowdhury Ltd.,100598521,,,
2203087490,20022157,2018/03/29,DIESEL,9139.12,250960.2352,27.46,30002244,900627148,Giri co.,100222939,,,
2203087491,20029249,2018/03/29,DIESEL,9942.8,273029.288,27.46,30038390,900756015,Haji PCL.,100238227,,,
2203087493,20064208,2018/03/29,DIESEL,8126.94,223165.7724,27.46,30003071,900529293,Andrade co.,100572241,,,
2203087497,20082165,2018/03/29,DIESEL,9666.72,265448.1312,27.46,30027174,900501135,Wen co.,100753091,,,
2203087523,20048895,2018/03/29,DIESEL,9884.76,271435.5096,27.46,30025508,900694980,Traore PCL.,100623210,,,
2203087524,20063673,2018/03/29,DIESEL,9883.98,271414.0908,27.46,30003313,900809814,Patel Thailand,100160116,,,
2203087574,20066384,2018/03/29,DIESEL,9941.54,272994.6884,27.46,30030400,900568300,Romero Thailand,100892539,,,
2203087589,20095208,2018/03/29,DIESEL,9948.64,273189.6544,27.46,10002256,900592522,Reddy Thailand,100444309,,,
2203087594,20061242,2018/03/29,DIESEL,8470.66,232604.3236,27.46,30028393,900729796,Costa Thailand,100807444,,,
2203087600,20026579,2018/03/29,DIESEL,9672.84,265616.1864,27.46,30028481,900903642,Kone PCL.,100867461,,,
2203087607,20093182,2018/03/29,GASOHOL95,9982.62,317048.0112,31.76,30031230,900710358,Andrade Thailand,100182940,,,
2203087611,20080898,2018/03/29,DIESEL,9857.74,270693.5404,27.46,30019257,900173447,Maria co.,100440321,,,
2203087623,20072166,2018/03/29,DIESEL,9237.88,253672.1848,27.46,10023278,900601500,Ndiaye PCL.,100419214,,,
2203087636,20056479,2018/03/29,DIESEL,7014.08,192606.6368,27.46,30000448,900466998,Rahim Thailand,100317830,,,
2203087649,20052684,2018/03/29,DIESEL,9531.94,261747.0724,27.46,10006801,900631366,Sun Thailand,100456594,,,
2203087666,20042245,2018/03/29,DIESEL,9922.68,272476.7928,27.46,30045421,900696244,Ahmad Thailand,100529970,,,
2203087669,20037178,2018/03/29,DIESEL,8280.32,227377.5872,27.46,30038348,900698255,Umar Ltd.,100113169,,,
2203087671,20097153,2018/03/29,DIESEL,7746.2,212710.652,27.46,10012334,900544783,Bux Ltd.,100761806,,,
2203087716,20012191,2018/03/29,DIESEL,7238.06,198757.1276,27.46,10008836,900655094,Wei co.,100337634,,,
2203087729,20025966,2018/03/29,DIESEL,9662.7,265337.742,27.46,30020647,900292241,Heather PCL.,100665094,,,
2203087775,20015864,2018/03/29,DIESEL,9964.12,273614.7352,27.46,30042181,900886565,Janet co.,100677849,,,
2203087787,20014607,2018/03/29,GASOHOL95,9996.04,317474.2304,31.76,30013037,900111220,Palacios PCL.,100952913,,,
2203087867,20046849,2018/03/29,DIESEL,9998.88,274569.2448,27.46,10001549,900783858,Akter Thailand,100508627,,,
2203088180,20082965,2018/03/29,GASOHOL95,9788.12,310870.6912,31.76,30029534,900918894,Carl Thailand,100118589,,,
2203088254,20063650,2018/03/29,DIESEL,9815.8,269541.868,27.46,30037192,900917745,Pinto Ltd.,100857264,,,
2203088334,20069952,2018/03/29,DIESEL,9910.78,272150.0188,27.46,10023257,900291505,Yuan Thailand,100110838,,,
2203088355,20089337,2018/03/29,DIESEL,9804.44,269229.9224,27.46,30034185,900683047,Barbosa Thailand,100252640,,,
2203088449,20091281,2018/03/29,DIESEL,9776.7,268468.182,27.46,30000441,900265470,Solomon Ltd.,100448542,,,
2203088461,20035679,2018/03/29,DIESEL,9921.38,272441.0948,27.46,10011635,900392989,Michael PCL.,100126796,,,
2203088479,20092364,2018/03/29,DIESEL,8877.08,243764.6168,27.46,30038348,900698255,Umar Ltd.,100869865,,,
2203088631,20057466,2018/03/29,DIESEL,9757.58,267943.1468,27.46,30038348,900698255,Umar Ltd.,100190308,,,
2203088651,20056978,2018/03/29,DIESEL,7879.86,216380.9556,27.46,10008836,900655094,Wei co.,100105428,,,
2203088673,20020217,2018/03/29,DIESEL,6806.36,186902.6456,27.46,30043240,900149913,de Araujo Thailand,100407830,,,
2203088710,20067720,2018/03/29,DIESEL,9635.88,264601.2648,27.46,30038348,900698255,Umar Ltd.,100708333,,,
2203088743,20086541,2018/03/29,DIESEL,8431,231515.26,27.46,30038348,900698255,Umar Ltd.,100588145,,,
2203088772,20057265,2018/03/29,DIESEL,9670.54,265553.0284,27.46,10002812,900769545,Afzal Ltd.,100191712,,,
2203088800,20014693,2018/03/29,DIESEL,9994.56,274450.6176,27.46,30047450,900257437,da Costa Thailand,100638025,,,
2203088815,20064368,2018/03/29,DIESEL,9729.46,267170.9716,27.46,10022583,900148099,Almeida Thailand,100132755,,,
2203088858,20060829,2018/03/29,GASOHOL95,8191.58,260164.5808,31.76,30038348,900698255,Umar Ltd.,100754413,,,
2203088860,20096790,2018/03/29,GASOHOL95,9977.64,316889.8464,31.76,10022543,900576142,Calderon co.,100416420,,,
2203088879,20055246,2018/03/29,DIESEL,7407.88,203420.3848,27.46,30038348,900698255,Umar Ltd.,100581096,,,
2203088925,20063571,2018/03/29,DIESEL,7977.96,219074.7816,27.46,10002888,900824729,Omar Ltd.,100857030,,,
2203088927,20057007,2018/03/29,DIESEL,8115.84,222860.9664,27.46,10022543,900576142,Calderon co.,100425836,,,
2203088933,20014646,2018/03/29,DIESEL,10000,274600,27.46,10002758,900958892,Abdul co.,100195643,,,
2203088950,20062459,2018/03/29,DIESEL,9985.58,274204.0268,27.46,30038348,900698255,Umar Ltd.,100897234,,,
2203088974,20037338,2018/03/29,DIESEL,8511.94,233737.8724,27.46,30013992,900930667,Suarez Thailand,100344631,,,
2203088975,20096445,2018/03/29,DIESEL,9831,269959.26,27.46,30047221,900394623,Gabriel Thailand,100951203,,,
2203089014,20054623,2018/03/29,DIESEL,9999.94,274598.3524,27.46,30034185,900683047,Barbosa Thailand,100163108,,,
2203089015,20092662,2018/03/29,DIESEL,9973.04,273859.6784,27.46,10001126,900617086,Petrova Thailand,100816146,,,
2203089052,20044881,2018/03/29,DIESEL,9807.06,269301.8676,27.46,10002966,900164770,Ahmad Ltd.,100884167,,,
2203089062,20045403,2018/03/29,GASOHOL95,9863.46,313263.4896,31.76,30038348,900698255,Umar Ltd.,100136330,,,
2203089072,20024133,2018/03/29,DIESEL,9996.02,274490.7092,27.46,30043944,900866808,Victoria PCL.,100985366,,,
2203089108,20087022,2018/03/29,DIESEL,9984.32,274169.4272,27.46,30040542,900309334,Robert Ltd.,100594833,,,
2203089147,20043345,2018/03/29,DIESEL,9868.76,270996.1496,27.46,10020965,900619874,Brenda Thailand,100405412,,,
2203089150,20061447,2018/03/29,DIESEL,9987.72,274262.7912,27.46,30000425,900302592,Kwon PCL.,100159879,,,
2203089156,20067323,2018/03/29,DIESEL,9452.54,259566.7484,27.46,30020880,900162801,Osorio co.,100805582,,,
2203089183,20020418,2018/03/29,DIESEL,9933.06,272761.8276,27.46,30043240,900149913,de Araujo Thailand,100960476,,,
2203089187,20021258,2018/03/29,DIESEL,9913.88,272235.1448,27.46,10000223,900739632,Gu Thailand,100535760,,,
2203089235,20048240,2018/03/29,GASOHOL95,9527.46,302592.1296,31.76,10022660,900436502,Henry Ltd.,100925044,,,
2203089237,20021092,2018/03/29,GASOHOL95,9647.46,306403.3296,31.76,10022660,900436502,Henry Ltd.,100985504,,,
